STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price 
46016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
46017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
46017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
46017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
46018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
46018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
46018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
47013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
47013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
47014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
47014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
47015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
47015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
47016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
47016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
47017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
47017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
47018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
47018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
47018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4801,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
4801,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
4801,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4802,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
4802,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
4802,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4803,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
4803,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
4803,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4804,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
4804,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
4804,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4805,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
4805,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
4805,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4806,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
4806,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
4806,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4907,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
4907,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
4907,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4908,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
4908,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
4908,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
4909,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
4909,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
4909,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
49010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
49010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
49010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
49011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
49011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
49011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
49012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
49012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
49012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
50013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
50013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
50014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
50014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
50015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
50015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
50016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
50016,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
50017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
50017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
50018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
50018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
50018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5101,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5101,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5101,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5102,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5102,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5102,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5103,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5103,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5103,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5104,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5104,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5104,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5105,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5105,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5105,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5106,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5106,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5106,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5201,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5201,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5201,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5202,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5202,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5202,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5203,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5203,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5203,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5204,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5204,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5204,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5205,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5205,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5205,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5206,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5206,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5206,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5301,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5301,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5301,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5302,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5302,1,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5302,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5303,,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5303,,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5303,,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5304,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5304,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5304,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5305,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5305,1,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5305,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5306,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5306,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5306,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5401,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5401,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5401,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5402,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5402,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5402,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5403,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5403,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5403,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5404,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5404,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5404,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5405,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5405,1,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5405,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5406,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5406,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5406,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5501,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5501,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5502,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5502,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5505,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5505,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5506,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5506,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5601,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5601,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5601,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5602,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5602,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5602,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5603,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5603,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5603,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5604,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5604,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5605,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5605,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5606,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5606,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5703,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5703,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5703,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5704,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5704,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5705,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5705,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5705,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5706,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5706,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5706,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5801,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
5801,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
5801,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5802,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
5802,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
5802,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5803,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
5803,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
5803,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5804,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
5804,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
5804,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5805,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
5805,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
5805,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5806,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
5806,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
5806,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5907,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
5907,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
5907,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5908,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
5908,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
5908,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
5909,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
5909,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
5909,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
59010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
59010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
59010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
59011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
59011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
59011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
59012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
59012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
59012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6007,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6007,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6007,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6008,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6008,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6008,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6009,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6009,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6009,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
60010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
60010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
60010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
60011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
60011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
60011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
60012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
60012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
60012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6107,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6107,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6107,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6108,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6108,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6108,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6109,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6109,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6109,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
61010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
61010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
61010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
61011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
61011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
61011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
61012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
61012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
61012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6207,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6207,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6207,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6208,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6208,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6208,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6209,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6209,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6209,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
62010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
62010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
62010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
62011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
62011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
62011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
62012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
62012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
62012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6307,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6307,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6307,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6308,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6308,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6308,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6309,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6309,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6309,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
63010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
63010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
63010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
63011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
63011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
63011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
63012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
63012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
63012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6407,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6407,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6407,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6408,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6408,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6408,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6409,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6409,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6409,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
64010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
64010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
64010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
64011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
64011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
64011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
64012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
64012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
64012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6507,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6507,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6507,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6508,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6508,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6508,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6509,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6509,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6509,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
65010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
65010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
65010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
65011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
65011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
65011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
65012,1,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
65012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
65012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6607,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
6607,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
6607,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6608,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
6608,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
6608,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6609,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
6609,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
6609,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
66010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
66010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
66010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
66011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
66011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
66011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
66012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
66012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
66012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
6701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
6701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
6702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
6702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6703,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
6703,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
6703,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6704,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
6704,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
6704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6705,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
6705,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
6705,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
6706,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
6706,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
6706,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
68013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
68013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
68014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
68014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
68015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
68015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
68016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
68016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
68017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
68017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
68018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
68018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
68018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
69013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
69013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
69014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
69014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
