STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price ,rice_buyer,rice_buyer1,rice_buyer2,rice_buyer3,rice_size,rice_frequency,gender,male,age,pref,tokyo,kana,ibar,sait,chiba,toch,naga,hokk,fuku,shiz,fukuoka,niigata,academic,junior,secondary,technical,college,undergraduate,master,phd,other,occupation,office,farmer,self_employed,civil,ngo_npo,student,researcher,house,retired,unemployed,other,children1,less_primary,primary,junior,high,greater_high,none,children_quant1,children2,children_quantity2,children3,children_quantity3
13603,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13603,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13603,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13604,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13604,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13605,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13605,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13606,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13606,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,,,,,
13701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13703,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13703,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13703,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13704,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13704,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13705,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13705,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13705,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13706,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13706,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13706,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,,,,,
13801,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13801,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13801,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13802,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13802,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13802,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13803,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13803,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13803,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13804,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13804,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13804,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13805,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13805,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13805,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13806,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13806,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13806,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,2,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13901,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13901,1,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13901,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13902,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13902,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13902,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13903,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13903,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13903,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13904,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13904,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13904,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13905,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13905,1,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13905,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13906,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13906,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
13906,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,6,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
14001,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14001,1,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14001,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14002,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14002,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14002,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14003,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14003,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14003,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14004,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14004,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14004,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14005,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14005,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14005,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14006,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14006,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14006,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,,,,,
14101,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,,,,
14101,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14101,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14102,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14102,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14102,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14103,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14103,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14103,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14104,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14104,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14104,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14105,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
14105,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,1,1,0,0,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,,,,
